item,unix_timestamp,value,activity_label,location_label
Ktch_Motion_1,1564495099000,OFF,activity_reading,kitchen_location_table
DgRm_Motion_2,1564495116000,OFF,activity_reading,kitchen_location_table
DgRm_Motion_2,1564495132000,ON,activity_reading,kitchen_location_table
Ktch_Motion_1,1564495145000,ON,activity_reading,kitchen_location_table
Ktch_Motion_2,1564495150000,ON,activity_reading,kitchen_location_table
DgRm_Motion_2,1564495168000,OFF,activity_wash_dishes,kitchen_location_worktop_sink
Ktch_Motion_2,1564495169000,OFF,activity_wash_dishes,kitchen_location_worktop_sink
DgRm_Motion_2,1564495180000,ON,activity_wash_dishes,kitchen_location_worktop_sink
Ktch_Motion_2,1564495180000,ON,activity_wash_dishes,kitchen_location_worktop_sink
DgRm_Motion_1,1564495183000,ON,activity_wash_dishes,kitchen_location_worktop_sink
BdRm_Motion_2,1564495188000,ON,TRA,TRA
BdRm_Motion_1,1564495188000,ON,TRA,TRA
Ktch_Motion_1,1564495192000,OFF,TRA,TRA
Ktch_Motion_2,1564495193000,OFF,activity_dressing,bedroom_location_drawers
DgRm_Motion_2,1564495196000,OFF,activity_dressing,bedroom_location_drawers
DgRm_Motion_1,1564495197000,OFF,activity_dressing,bedroom_location_drawers
BdRm_Motion_2,1564495198000,OFF,activity_dressing,bedroom_location_drawers
BdRm_Motion_2,1564495246000,ON,activity_dressing,bedroom_location_drawers
BdRm_Motion_2,1564495259000,OFF,activity_dressing,bedroom_location_wardrobe
BdRm_Motion_2,1564495262000,ON,activity_dressing,bedroom_location_wardrobe
BdRm_Motion_1,1564495274000,OFF,activity_sleeping,bedroom_location_bed
BdRm_Motion_2,1564495277000,OFF,activity_sleeping,bedroom_location_bed
BdRm_Motion_2,1564495291000,ON,activity_sleeping,bedroom_location_bed
BdRm_Motion_1,1564495292000,ON,activity_sleeping,bedroom_location_bed
BhRm_Motion_1,1564495297000,ON,TRA,TRA
BhRm_Motion_2,1564495298000,ON,TRA,TRA
BdRm_Motion_1,1564495304000,OFF,TRA,TRA
BdRm_Motion_2,1564495311000,OFF,TRA,TRA
BdRm_Motion_2,1564495329000,ON,TRA,TRA
BdRm_Motion_1,1564495338000,ON,TRA,TRA
BhRm_Motion_2,1564495341000,OFF,TRA,TRA
BhRm_Motion_1,1564495343000,OFF,TRA,TRA
BdRm_Motion_1,1564495347000,OFF,activity_sleeping,bedroom_location_bed
BdRm_Motion_2,1564495349000,OFF,activity_sleeping,bedroom_location_bed
BdRm_Motion_2,1564495374000,ON,activity_sleeping,bedroom_location_bed
BdRm_Motion_2,1564495384000,OFF,activity_sleeping,bedroom_location_bed
BdRm_Motion_2,1564495387000,ON,activity_sleeping,bedroom_location_bed
BdRm_Motion_1,1564495388000,ON,activity_sleeping,bedroom_location_bed
BdRm_Motion_2,1564495400000,OFF,activity_reading,bedroom_location_bed
BdRm_Motion_1,1564495403000,OFF,activity_reading,bedroom_location_bed
BdRm_Motion_2,1564495470000,ON,activity_reading,bedroom_location_bed
BdRm_Motion_1,1564495471000,ON,activity_reading,bedroom_location_bed
BdRm_Motion_2,1564495490000,OFF,activity_dressing,bedroom_location_drawers
BdRm_Motion_2,1564495520000,ON,activity_dressing,bedroom_location_drawers
BdRm_Motion_2,1564495533000,OFF,activity_dressing,bedroom_location_wardrobe
BdRm_Motion_1,1564495542000,OFF,activity_dressing,bedroom_location_wardrobe
BdRm_Motion_1,1564495554000,ON,activity_dressing,bedroom_location_wardrobe
BdRm_Motion_2,1564495560000,ON,activity_dressing,bedroom_location_wardrobe
BdRm_Motion_1,1564495572000,OFF,activity_brushing_hair,bedroom_location_mirror
BdRm_Motion_2,1564495572000,OFF,activity_brushing_hair,bedroom_location_mirror
BdRm_Motion_2,1564495594000,ON,activity_brushing_hair,bedroom_location_mirror
BdRm_Motion_1,1564495595000,ON,activity_brushing_hair,bedroom_location_mirror
DgRm_Motion_1,1564495600000,ON,TRA,TRA
DgRm_Motion_2,1564495601000,ON,TRA,TRA
Ktch_Motion_1,1564495603000,ON,TRA,TRA
Ktch_Motion_2,1564495604000,ON,TRA,TRA
BdRm_Motion_1,1564495607000,OFF,TRA,TRA
BdRm_Motion_2,1564495608000,OFF,TRA,TRA
DgRm_Motion_1,1564495613000,OFF,activity_reading,kitchen_location_table
Ktch_Motion_2,1564495613000,OFF,activity_reading,kitchen_location_table
Ktch_Motion_1,1564495619000,OFF,activity_reading,kitchen_location_table
Ktch_Motion_1,1564495629000,ON,activity_reading,kitchen_location_table
Ktch_Motion_1,1564495639000,OFF,activity_reading,kitchen_location_table
DgRm_Motion_2,1564495651000,OFF,activity_reading,kitchen_location_table
DgRm_Motion_2,1564495661000,ON,activity_reading,kitchen_location_table
Ktch_Motion_1,1564495663000,ON,activity_reading,kitchen_location_table
Ktch_Motion_2,1564495669000,ON,activity_reading,kitchen_location_table
Ktch_T2_Cupboard,1564495673000,OFF,TRA,TRA
Ktch_Motion_2,1564495678000,OFF,activity_prepare_coffee,kitchen_location_worktop_corner
Ktch_T2_Cupboard,1564495680000,ON,activity_prepare_coffee,kitchen_location_worktop_corner
DgRm_Motion_2,1564495680000,OFF,activity_prepare_coffee,kitchen_location_worktop_corner
Ktch_Motion_2,1564495682000,ON,activity_prepare_coffee,kitchen_location_worktop_corner
Ktch_B1_Draw,1564495683000,OFF,activity_prepare_coffee,kitchen_location_worktop_corner
DgRm_Motion_2,1564495683000,ON,activity_prepare_coffee,kitchen_location_worktop_corner
DgRm_Motion_1,1564495685000,ON,activity_prepare_coffee,kitchen_location_worktop_corner
Ktch_B1_Draw,1564495685000,ON,activity_prepare_coffee,kitchen_location_worktop_corner
Ktch_Motion_2,1564495691000,OFF,activity_prepare_coffee,kitchen_location_worktop_corner
DgRm_Motion_1,1564495694000,OFF,activity_prepare_coffee,kitchen_location_worktop_corner
DgRm_Motion_2,1564495697000,OFF,activity_prepare_coffee,kitchen_location_worktop_corner
Ktch_Motion_1,1564495698000,OFF,activity_prepare_coffee,kitchen_location_worktop_corner
Ktch_Motion_1,1564495708000,ON,activity_prepare_coffee,kitchen_location_worktop_corner
Ktch_Motion_1,1564495734000,OFF,activity_prepare_coffee,kitchen_location_worktop_corner
Ktch_Motion_1,1564495740000,ON,activity_prepare_coffee,kitchen_location_worktop_corner
Ktch_T4_Cupboard,1564495755000,OFF,activity_prepare_coffee,kitchen_location_worktop_corner
Ktch_T4_Cupboard,1564495760000,ON,activity_prepare_cake,kitchen_location_worktop_corner
DgRm_Motion_2,1564495761000,ON,activity_prepare_cake,kitchen_location_worktop_corner
Ktch_B1_Draw,1564495762000,OFF,activity_prepare_cake,kitchen_location_worktop_corner
DgRm_Motion_1,1564495762000,ON,activity_prepare_cake,kitchen_location_worktop_corner
Ktch_B1_Draw,1564495764000,ON,activity_prepare_cake,kitchen_location_worktop_corner
Ktch_T1_Cupboard,1564495767000,OFF,activity_prepare_cake,kitchen_location_worktop_stove
Ktch_T1_Cupboard,1564495773000,ON,activity_prepare_cake,kitchen_location_worktop_corner
DgRm_Motion_1,1564495773000,OFF,activity_prepare_cake,kitchen_location_worktop_corner
DgRm_Motion_2,1564495776000,OFF,activity_prepare_cake,kitchen_location_worktop_corner
Ktch_Motion_1,1564495785000,OFF,activity_prepare_cake,kitchen_location_worktop_corner
Ktch_Motion_1,1564495791000,ON,activity_prepare_cake,kitchen_location_worktop_corner
DgRm_Motion_2,1564495799000,ON,activity_prepare_cake,kitchen_location_worktop_corner
Predicted_Usage,1564495804000,25283901.56000008,activity_prepare_cake,kitchen_location_worktop_corner
Current_Usage,1564495804000,57126.89000000001,activity_prepare_cake,kitchen_location_worktop_corner
Ktch_Motion_1,1564495808000,OFF,activity_prepare_cake,kitchen_location_worktop_corner
DgRm_Motion_2,1564495808000,OFF,activity_prepare_cake,kitchen_location_worktop_corner
Ktch_T4_Cupboard,1564495810000,OFF,activity_prepare_cake,kitchen_location_worktop_corner
Ktch_Motion_1,1564495811000,ON,activity_prepare_cake,kitchen_location_worktop_corner
DgRm_Motion_2,1564495816000,ON,activity_prepare_cake,kitchen_location_worktop_corner
Ktch_T4_Cupboard,1564495816000,ON,activity_prepare_cake,kitchen_location_worktop_corner
Ktch_Motion_2,1564495824000,ON,activity_prepare_cake,kitchen_location_worktop_corner
Predicted_Usage,1564495824000,25284436.03000008,activity_prepare_cake,kitchen_location_worktop_corner
Current_Usage,1564495824000,57661.36000000001,activity_prepare_cake,kitchen_location_worktop_corner
DgRm_Motion_1,1564495825000,ON,activity_prepare_cake,kitchen_location_worktop_corner
DgRm_Motion_1,1564495835000,OFF,activity_eating_drinking,kitchen_location_table
Ktch_Motion_2,1564495835000,OFF,activity_eating_drinking,kitchen_location_table
Predicted_Usage,1564495854000,25284969.70000008,activity_eating_drinking,kitchen_location_table
Current_Usage,1564495854000,58195.030000000006,activity_eating_drinking,kitchen_location_table
Ktch_Motion_2,1564495870000,ON,activity_eating_drinking,kitchen_location_table
DgRm_Motion_1,1564495876000,ON,TRA,TRA
BdRm_Motion_2,1564495881000,ON,TRA,TRA
BdRm_Motion_1,1564495882000,ON,TRA,TRA
Ktch_Motion_2,1564495886000,OFF,TRA,TRA
Ktch_Motion_1,1564495887000,OFF,activity_dressing,bedroom_location_drawers
DgRm_Motion_2,1564495889000,OFF,activity_dressing,bedroom_location_drawers
DgRm_Motion_1,1564495889000,OFF,activity_dressing,bedroom_location_drawers
BdRm_Motion_2,1564495892000,OFF,activity_dressing,bedroom_location_drawers
BdRm_Motion_2,1564495940000,ON,activity_dressing,bedroom_location_drawers
BdRm_Motion_2,1564495953000,OFF,activity_dressing,bedroom_location_wardrobe
BdRm_Motion_2,1564495956000,ON,activity_dressing,bedroom_location_wardrobe
BdRm_Motion_1,1564495966000,OFF,activity_sleeping,bedroom_location_bed
BdRm_Motion_2,1564495968000,OFF,activity_sleeping,bedroom_location_bed
BdRm_Motion_2,1564495987000,ON,activity_sleeping,bedroom_location_bed
BhRm_Motion_2,1564495992000,ON,TRA,TRA
BhRm_Motion_1,1564495992000,ON,TRA,TRA
BdRm_Motion_2,1564496004000,OFF,TRA,TRA
BdRm_Motion_2,1564496020000,ON,TRA,TRA
BdRm_Motion_1,1564496028000,ON,TRA,TRA
BhRm_Motion_2,1564496032000,OFF,TRA,TRA
BhRm_Motion_1,1564496032000,OFF,TRA,TRA
BdRm_Motion_1,1564496040000,OFF,activity_sleeping,bedroom_location_bed
BdRm_Motion_2,1564496043000,OFF,activity_sleeping,bedroom_location_bed
BdRm_Motion_2,1564496079000,ON,activity_sleeping,bedroom_location_bed
BdRm_Motion_1,1564496080000,ON,activity_sleeping,bedroom_location_bed
BdRm_Motion_2,1564496092000,OFF,activity_brushing_teeth,bedroom_location_mirror
BdRm_Motion_1,1564496095000,OFF,activity_brushing_teeth,bedroom_location_mirror
Predicted_Usage,1564496104000,25285504.17000008,activity_brushing_teeth,bedroom_location_mirror
Current_Usage,1564496104000,58729.50000000001,activity_brushing_teeth,bedroom_location_mirror
Predicted_Usage,1564496115000,25286037.84000008,activity_brushing_teeth,bedroom_location_mirror
Current_Usage,1564496115000,59263.170000000006,activity_brushing_teeth,bedroom_location_mirror
BdRm_Motion_2,1564496116000,ON,activity_brushing_teeth,bedroom_location_mirror
BdRm_Motion_1,1564496120000,ON,activity_brushing_teeth,bedroom_location_mirror
BdRm_Motion_1,1564496130000,OFF,activity_reading,bedroom_location_chair
BdRm_Motion_2,1564496139000,OFF,activity_reading,bedroom_location_chair
BdRm_Motion_2,1564496141000,ON,activity_reading,bedroom_location_chair
BdRm_Motion_2,1564496152000,OFF,activity_reading,bedroom_location_chair
BdRm_Motion_2,1564496161000,ON,activity_reading,bedroom_location_chair
BdRm_Motion_1,1564496165000,ON,activity_reading,bedroom_location_chair
BdRm_Motion_2,1564496177000,OFF,activity_dressing,bedroom_location_drawers
BdRm_Motion_2,1564496202000,ON,activity_dressing,bedroom_location_drawers
DgRm_Motion_1,1564496203000,ON,activity_dressing,bedroom_location_drawers
DgRm_Motion_2,1564496206000,ON,TRA,TRA
Ktch_Motion_2,1564496206000,ON,TRA,TRA
Ktch_Motion_1,1564496206000,ON,TRA,TRA
Ktch_B1_Draw,1564496208000,OFF,TRA,TRA
Ktch_B1_Draw,1564496210000,ON,TRA,TRA
BdRm_Motion_2,1564496212000,OFF,activity_prepare_sandwich,kitchen_location_worktop_stove
BdRm_Motion_1,1564496212000,OFF,activity_prepare_sandwich,kitchen_location_worktop_stove
Ktch_T3_Cupboard,1564496213000,OFF,activity_prepare_sandwich,kitchen_location_worktop_stove
Ktch_Motion_2,1564496215000,OFF,activity_prepare_sandwich,kitchen_location_worktop_stove
Ktch_T3_Cupboard,1564496217000,ON,activity_prepare_sandwich,kitchen_location_worktop_corner
Ktch_T1_Cupboard,1564496218000,OFF,activity_prepare_sandwich,kitchen_location_worktop_corner
DgRm_Motion_1,1564496220000,OFF,activity_prepare_sandwich,kitchen_location_worktop_corner
DgRm_Motion_2,1564496222000,OFF,activity_prepare_sandwich,kitchen_location_worktop_corner
Ktch_T1_Cupboard,1564496223000,ON,activity_prepare_sandwich,kitchen_location_worktop_corner
Ktch_Motion_1,1564496249000,OFF,activity_prepare_sandwich,kitchen_location_worktop_corner
Ktch_Motion_1,1564496261000,ON,activity_prepare_sandwich,kitchen_location_worktop_corner
Ktch_T3_Cupboard,1564496262000,OFF,activity_prepare_sandwich,kitchen_location_worktop_corner
Ktch_T3_Cupboard,1564496266000,ON,activity_prepare_sandwich,kitchen_location_worktop_corner
DgRm_Motion_2,1564496268000,ON,activity_prepare_sandwich,kitchen_location_worktop_corner
Ktch_T2_Cupboard,1564496274000,OFF,activity_prepare_sandwich,kitchen_location_worktop_corner
Ktch_T2_Cupboard,1564496280000,ON,activity_prepare_coffee,kitchen_location_worktop_corner
Ktch_Motion_2,1564496281000,ON,activity_prepare_coffee,kitchen_location_worktop_corner
DgRm_Motion_2,1564496281000,OFF,activity_prepare_coffee,kitchen_location_worktop_corner
Ktch_B1_Draw,1564496282000,OFF,activity_prepare_coffee,kitchen_location_worktop_corner
DgRm_Motion_1,1564496283000,ON,activity_prepare_coffee,kitchen_location_worktop_corner
DgRm_Motion_2,1564496284000,ON,activity_prepare_coffee,kitchen_location_worktop_corner
Ktch_B1_Draw,1564496284000,ON,activity_prepare_coffee,kitchen_location_worktop_corner
Ktch_Motion_2,1564496291000,OFF,activity_prepare_coffee,kitchen_location_worktop_corner
DgRm_Motion_1,1564496292000,OFF,activity_prepare_coffee,kitchen_location_worktop_corner
DgRm_Motion_2,1564496296000,OFF,activity_prepare_coffee,kitchen_location_worktop_corner
Ktch_Motion_1,1564496336000,OFF,activity_prepare_coffee,kitchen_location_worktop_corner
Ktch_Motion_1,1564496339000,ON,activity_prepare_coffee,kitchen_location_worktop_corner
DgRm_Motion_2,1564496353000,ON,activity_prepare_coffee,kitchen_location_worktop_corner
Ktch_Motion_2,1564496359000,ON,activity_prepare_coffee,kitchen_location_worktop_corner
DgRm_Motion_1,1564496360000,ON,activity_prepare_coffee,kitchen_location_worktop_corner
DgRm_Motion_1,1564496369000,OFF,activity_eating_drinking,kitchen_location_table
Ktch_Motion_2,1564496370000,OFF,activity_eating_drinking,kitchen_location_table
Ktch_Motion_1,1564496372000,OFF,activity_eating_drinking,kitchen_location_table
Ktch_Motion_1,1564496385000,ON,activity_eating_drinking,kitchen_location_table
Ktch_Motion_1,1564496394000,OFF,activity_eating_drinking,kitchen_location_table
Ktch_Motion_1,1564496405000,ON,activity_eating_drinking,kitchen_location_table
Ktch_Motion_1,1564496414000,OFF,activity_eating_drinking,kitchen_location_table
Ktch_Motion_1,1564496417000,ON,activity_eating_drinking,kitchen_location_table
DgRm_Motion_2,1564496428000,OFF,activity_reading,kitchen_location_table
Ktch_Motion_1,1564496428000,OFF,activity_reading,kitchen_location_table
DgRm_Motion_2,1564496469000,ON,activity_reading,kitchen_location_table
Ktch_Motion_1,1564496470000,ON,activity_reading,kitchen_location_table
Ktch_Motion_2,1564496475000,ON,activity_reading,kitchen_location_table
DgRm_Motion_2,1564496495000,OFF,activity_wash_dishes,kitchen_location_worktop_sink
Ktch_Motion_2,1564496495000,OFF,activity_wash_dishes,kitchen_location_worktop_sink
DgRm_Motion_2,1564496511000,ON,activity_wash_dishes,kitchen_location_worktop_sink
Ktch_Motion_2,1564496511000,ON,activity_wash_dishes,kitchen_location_worktop_sink
DgRm_Motion_1,1564496515000,ON,TRA,TRA
BdRm_Motion_1,1564496519000,ON,TRA,TRA
BdRm_Motion_2,1564496519000,ON,TRA,TRA
Ktch_Motion_1,1564496523000,OFF,TRA,TRA
Ktch_Motion_2,1564496525000,OFF,TRA,TRA
DgRm_Motion_2,1564496527000,OFF,activity_dressing,bedroom_location_drawers
DgRm_Motion_1,1564496528000,OFF,activity_dressing,bedroom_location_drawers
BdRm_Motion_2,1564496530000,OFF,activity_dressing,bedroom_location_drawers
BdRm_Motion_2,1564496552000,ON,activity_dressing,bedroom_location_drawers
BdRm_Motion_1,1564496567000,OFF,activity_sleeping,bedroom_location_bed
BdRm_Motion_2,1564496567000,OFF,activity_sleeping,bedroom_location_bed
BdRm_Motion_2,1564496583000,ON,activity_sleeping,bedroom_location_bed
BdRm_Motion_1,1564496584000,ON,activity_sleeping,bedroom_location_bed
BhRm_Motion_1,1564496589000,ON,activity_sleeping,bedroom_location_bed
BhRm_Motion_2,1564496590000,ON,TRA,TRA
BdRm_Motion_1,1564496596000,OFF,TRA,TRA
BdRm_Motion_2,1564496602000,OFF,TRA,TRA
BdRm_Motion_2,1564496622000,ON,TRA,TRA
BdRm_Motion_1,1564496626000,ON,TRA,TRA
BhRm_Motion_2,1564496633000,OFF,TRA,TRA
BhRm_Motion_1,1564496634000,OFF,activity_sleeping,bedroom_location_bed
BdRm_Motion_1,1564496637000,OFF,activity_sleeping,bedroom_location_bed
BdRm_Motion_2,1564496639000,OFF,activity_sleeping,bedroom_location_bed
BdRm_Motion_2,1564497880000,ON,TRA,TRA
BdRm_Motion_1,1564497881000,ON,TRA,TRA
BdRm_Motion_2,1564497899000,OFF,activity_dressing,bedroom_location_wardrobe
BdRm_Motion_1,1564497904000,OFF,activity_dressing,bedroom_location_wardrobe
BdRm_Motion_1,1564497908000,ON,activity_dressing,bedroom_location_wardrobe
BdRm_Motion_2,1564497922000,ON,activity_dressing,bedroom_location_wardrobe
BdRm_Motion_2,1564497935000,OFF,activity_dressing,bedroom_location_drawers
BdRm_Motion_2,1564497968000,ON,TRA,TRA
BdRm_Motion_1,1564497982000,OFF,activity_brushing_teeth,bedroom_location_mirror
BdRm_Motion_2,1564497982000,OFF,activity_brushing_teeth,bedroom_location_mirror
BdRm_Motion_2,1564498071000,ON,TRA,TRA
BdRm_Motion_1,1564498072000,ON,TRA,TRA
DgRm_Motion_1,1564498076000,ON,TRA,TRA
DgRm_Motion_2,1564498079000,ON,TRA,TRA
Ktch_Motion_1,1564498080000,ON,TRA,TRA
Ktch_Motion_2,1564498085000,ON,TRA,TRA
BdRm_Motion_1,1564498085000,OFF,TRA,TRA
BdRm_Motion_2,1564498085000,OFF,TRA,TRA
DgRm_Motion_1,1564498090000,OFF,activity_prepare_tea,kitchen_location_worktop_sink
Ktch_Motion_2,1564498095000,OFF,activity_prepare_tea,kitchen_location_worktop_sink
DgRm_Motion_2,1564498095000,OFF,activity_prepare_tea,kitchen_location_worktop_sink
DgRm_Motion_2,1564498124000,ON,activity_prepare_tea,kitchen_location_worktop_sink
Ktch_T2_Cupboard,1564498129000,OFF,activity_prepare_tea,kitchen_location_worktop_corner
DgRm_Motion_2,1564498134000,OFF,activity_prepare_tea,kitchen_location_worktop_corner
Ktch_T2_Cupboard,1564498135000,ON,activity_prepare_tea,kitchen_location_worktop_corner
DgRm_Motion_2,1564498148000,ON,activity_prepare_tea,kitchen_location_worktop_stove
Ktch_B1_Draw,1564498149000,OFF,activity_prepare_tea,kitchen_location_worktop_stove
DgRm_Motion_1,1564498150000,ON,activity_prepare_tea,kitchen_location_worktop_stove
Ktch_B1_Draw,1564498152000,ON,activity_prepare_tea,kitchen_location_worktop_stove
DgRm_Motion_1,1564498164000,OFF,activity_prepare_tea,kitchen_location_worktop_corner
DgRm_Motion_2,1564498165000,OFF,activity_prepare_tea,kitchen_location_worktop_corner
Ktch_Motion_1,1564498167000,OFF,activity_prepare_tea,kitchen_location_worktop_corner
Ktch_Motion_1,1564498170000,ON,activity_prepare_tea,kitchen_location_worktop_corner
Ktch_Motion_1,1564498179000,OFF,activity_prepare_tea,kitchen_location_worktop_corner
Ktch_Motion_1,1564498182000,ON,activity_prepare_tea,kitchen_location_worktop_corner
Ktch_Motion_1,1564498196000,OFF,activity_prepare_tea,kitchen_location_worktop_corner
Ktch_Motion_1,1564498200000,ON,activity_prepare_tea,kitchen_location_worktop_corner
Ktch_Motion_1,1564498211000,OFF,activity_prepare_tea,kitchen_location_worktop_corner
Ktch_Motion_1,1564498230000,ON,activity_prepare_tea,kitchen_location_worktop_corner
DgRm_Motion_2,1564498253000,ON,activity_prepare_tea,kitchen_location_worktop_sink
Predicted_Usage,1564498254000,25288787.070000082,activity_prepare_tea,kitchen_location_worktop_sink
Current_Usage,1564498254000,62012.40000000001,activity_prepare_tea,kitchen_location_worktop_sink
DgRm_Motion_2,1564498263000,OFF,activity_prepare_tea,kitchen_location_worktop_sink
Ktch_T3_Cupboard,1564498267000,OFF,activity_prepare_sandwich,kitchen_location_worktop_corner
Ktch_T3_Cupboard,1564498272000,ON,activity_prepare_sandwich,kitchen_location_worktop_corner
Ktch_T1_Cupboard,1564498273000,OFF,activity_prepare_sandwich,kitchen_location_worktop_corner
Ktch_T1_Cupboard,1564498279000,ON,activity_prepare_sandwich,kitchen_location_worktop_corner
DgRm_Motion_2,1564498280000,ON,activity_prepare_sandwich,kitchen_location_worktop_stove
Ktch_B1_Draw,1564498282000,OFF,activity_prepare_sandwich,kitchen_location_worktop_stove
DgRm_Motion_1,1564498284000,ON,activity_prepare_sandwich,kitchen_location_worktop_stove
Ktch_B1_Draw,1564498284000,ON,activity_prepare_sandwich,kitchen_location_worktop_stove
DgRm_Motion_1,1564498294000,OFF,activity_prepare_sandwich,kitchen_location_worktop_corner
DgRm_Motion_2,1564498296000,OFF,activity_prepare_sandwich,kitchen_location_worktop_corner
Ktch_Motion_1,1564498308000,OFF,activity_prepare_sandwich,kitchen_location_worktop_corner
Ktch_Motion_1,1564498317000,ON,activity_prepare_sandwich,kitchen_location_worktop_corner
Ktch_Motion_1,1564498327000,OFF,activity_prepare_sandwich,kitchen_location_worktop_corner
Ktch_Motion_1,1564498332000,ON,activity_prepare_sandwich,kitchen_location_worktop_corner
Ktch_Motion_1,1564498341000,OFF,activity_prepare_sandwich,kitchen_location_worktop_corner
Ktch_Motion_1,1564498345000,ON,activity_prepare_sandwich,kitchen_location_worktop_corner
Ktch_T3_Cupboard,1564498348000,OFF,activity_prepare_sandwich,kitchen_location_worktop_corner
Ktch_T3_Cupboard,1564498354000,ON,activity_prepare_sandwich,kitchen_location_worktop_corner
DgRm_Motion_2,1564498359000,ON,TRA,TRA
Ktch_Motion_2,1564498360000,ON,TRA,TRA
Ktch_Motion_2,1564498370000,OFF,activity_eating_drinking,kitchen_location_table
Ktch_Motion_1,1564498373000,OFF,activity_eating_drinking,kitchen_location_table
DgRm_Motion_2,1564498377000,OFF,activity_eating_drinking,kitchen_location_table
Ktch_Motion_1,1564498380000,ON,activity_eating_drinking,kitchen_location_table
DgRm_Motion_2,1564498380000,ON,activity_eating_drinking,kitchen_location_table
Ktch_Motion_1,1564498397000,OFF,activity_eating_drinking,kitchen_location_table
Ktch_Motion_1,1564498402000,ON,activity_eating_drinking,kitchen_location_table
Ktch_Motion_1,1564498425000,OFF,activity_reading,kitchen_location_table
DgRm_Motion_2,1564498446000,OFF,activity_reading,kitchen_location_table
DgRm_Motion_2,1564498456000,ON,activity_reading,kitchen_location_table
DgRm_Motion_2,1564498465000,OFF,activity_reading,kitchen_location_table
DgRm_Motion_2,1564498487000,ON,activity_reading,kitchen_location_table
Ktch_Motion_1,1564498507000,ON,activity_reading,kitchen_location_table
Ktch_Motion_2,1564498513000,ON,TRA,TRA
DgRm_Motion_2,1564498531000,OFF,activity_wash_dishes,kitchen_location_worktop_sink
Ktch_Motion_2,1564498531000,OFF,activity_wash_dishes,kitchen_location_worktop_sink
Ktch_Motion_2,1564498554000,ON,activity_wash_dishes,kitchen_location_worktop_sink
DgRm_Motion_2,1564498555000,ON,TRA,TRA
DgRm_Motion_1,1564498561000,ON,TRA,TRA
BdRm_Motion_2,1564498565000,ON,TRA,TRA
BdRm_Motion_1,1564498565000,ON,TRA,TRA
Ktch_Motion_1,1564498569000,OFF,activity_dressing,bedroom_location_drawers
Ktch_Motion_2,1564498569000,OFF,activity_dressing,bedroom_location_drawers
DgRm_Motion_2,1564498571000,OFF,activity_dressing,bedroom_location_drawers
DgRm_Motion_1,1564498574000,OFF,activity_dressing,bedroom_location_drawers
BdRm_Motion_2,1564498576000,OFF,activity_dressing,bedroom_location_drawers
BdRm_Motion_2,1564498621000,ON,activity_dressing,bedroom_location_wardrobe
BdRm_Motion_2,1564498637000,OFF,activity_dressing,bedroom_location_wardrobe
BdRm_Motion_2,1564498640000,ON,TRA,TRA
BdRm_Motion_1,1564498655000,OFF,activity_sleeping,bedroom_location_bed
BdRm_Motion_2,1564498655000,OFF,activity_sleeping,bedroom_location_bed
BdRm_Motion_2,1564498674000,ON,TRA,TRA
BdRm_Motion_1,1564498677000,ON,TRA,TRA
BhRm_Motion_1,1564498679000,ON,TRA,TRA
BhRm_Motion_2,1564498680000,ON,TRA,TRA
BdRm_Motion_1,1564498686000,OFF,TRA,TRA
BdRm_Motion_2,1564498692000,OFF,TRA,TRA
BhRm_Motion_2,1564498701000,OFF,TRA,TRA
BhRm_Motion_1,1564498703000,OFF,TRA,TRA
BhRm_Motion_2,1564498708000,ON,TRA,TRA
BhRm_Motion_1,1564498709000,ON,TRA,TRA
BdRm_Motion_2,1564498715000,ON,TRA,TRA
BdRm_Motion_1,1564498721000,ON,TRA,TRA
BhRm_Motion_2,1564498726000,OFF,activity_sleeping,bedroom_location_bed
BhRm_Motion_1,1564498728000,OFF,activity_sleeping,bedroom_location_bed
BdRm_Motion_1,1564498733000,OFF,activity_sleeping,bedroom_location_bed
BdRm_Motion_2,1564498734000,OFF,activity_sleeping,bedroom_location_bed
BdRm_Motion_2,1564498794000,ON,activity_reading,bedroom_location_bed
BdRm_Motion_1,1564498803000,ON,activity_reading,bedroom_location_bed
BdRm_Motion_1,1564498813000,OFF,activity_reading,bedroom_location_bed
BdRm_Motion_2,1564498813000,OFF,activity_reading,bedroom_location_bed
BdRm_Motion_2,1564498902000,ON,TRA,TRA
BdRm_Motion_1,1564498905000,ON,TRA,TRA
BdRm_Motion_2,1564498918000,OFF,activity_dressing,bedroom_location_drawers
BdRm_Motion_2,1564498928000,ON,activity_dressing,bedroom_location_drawers
BdRm_Motion_2,1564498938000,OFF,activity_dressing,bedroom_location_drawers
BdRm_Motion_2,1564498946000,ON,activity_dressing,bedroom_location_wardrobe
BdRm_Motion_2,1564498956000,OFF,activity_dressing,bedroom_location_wardrobe
BdRm_Motion_1,1564498969000,OFF,activity_dressing,bedroom_location_wardrobe
BdRm_Motion_1,1564498974000,ON,activity_dressing,bedroom_location_wardrobe
BdRm_Motion_1,1564498983000,OFF,activity_dressing,bedroom_location_wardrobe
BdRm_Motion_1,1564498988000,ON,TRA,TRA
BdRm_Motion_2,1564498991000,ON,TRA,TRA
BdRm_Motion_2,1564499006000,OFF,activity_brushing_hair,bedroom_location_mirror
BdRm_Motion_1,1564499006000,OFF,activity_brushing_hair,bedroom_location_mirror
